Bookmaker,Player,Stat Type,Over/Under,Odds,Line
fanduel,Michael Porter Jr,Pts+Rebs+Asts,Over,-128,27.5
fanduel,Michael Porter Jr,Pts+Rebs+Asts,Under,-104,27.5
fanduel,Jamal Murray,Pts+Rebs+Asts,Over,-114,29.5
fanduel,Jamal Murray,Pts+Rebs+Asts,Under,-114,29.5
fanduel,Kentavious Caldwell-Pope,Pts+Rebs+Asts,Over,102,10.5
fanduel,Kentavious Caldwell-Pope,Pts+Rebs+Asts,Under,-136,10.5
fanduel,Gradey Dick,Pts+Rebs+Asts,Over,-102,26.5
fanduel,Gradey Dick,Pts+Rebs+Asts,Under,-130,26.5
fanduel,R.J. Barrett,Pts+Rebs+Asts,Over,-112,34.5
fanduel,R.J. Barrett,Pts+Rebs+Asts,Under,-118,34.5
fanduel,Nikola Jokic,Pts+Rebs+Asts,Over,-108,55.5
fanduel,Nikola Jokic,Pts+Rebs+Asts,Under,-122,55.5
fanduel,Ochai Agbaji,Pts+Rebs+Asts,Over,104,11.5
fanduel,Ochai Agbaji,Pts+Rebs+Asts,Under,-138,11.5
fanduel,Aaron Gordon,Pts+Rebs+Asts,Over,100,23.5
fanduel,Aaron Gordon,Pts+Rebs+Asts,Under,-132,23.5
bovada,Aaron Gordon,Pts+Rebs+Asts,Over,-125,23.5
bovada,Aaron Gordon,Pts+Rebs+Asts,Under,-105,23.5
bovada,Nikola Jokic,Pts+Rebs+Asts,Over,-120,56.5
bovada,Nikola Jokic,Pts+Rebs+Asts,Under,-110,56.5
williamhill_us,Kelly Olynyk,Pts+Rebs+Asts,Over,-120,26.5
williamhill_us,Kelly Olynyk,Pts+Rebs+Asts,Under,-120,26.5
williamhill_us,Michael Porter Jr,Pts+Rebs+Asts,Over,-120,28.5
williamhill_us,Michael Porter Jr,Pts+Rebs+Asts,Under,-120,28.5
williamhill_us,Nikola Jokic,Pts+Rebs+Asts,Over,-122,56.5
williamhill_us,Nikola Jokic,Pts+Rebs+Asts,Under,-118,56.5
williamhill_us,R.J. Barrett,Pts+Rebs+Asts,Over,-116,35.5
williamhill_us,R.J. Barrett,Pts+Rebs+Asts,Under,-124,35.5
williamhill_us,Aaron Gordon,Pts+Rebs+Asts,Over,-136,23.5
williamhill_us,Aaron Gordon,Pts+Rebs+Asts,Under,-106,23.5
williamhill_us,Ochai Agbaji,Pts+Rebs+Asts,Over,-126,11.5
williamhill_us,Ochai Agbaji,Pts+Rebs+Asts,Under,-114,11.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Rebs+Asts,Over,-128,10.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Rebs+Asts,Under,-112,10.5
williamhill_us,Gradey Dick,Pts+Rebs+Asts,Over,-120,26.5
williamhill_us,Gradey Dick,Pts+Rebs+Asts,Under,-120,26.5
draftkings,Aaron Gordon,Pts+Rebs,Over,-115,21.5
draftkings,Aaron Gordon,Pts+Rebs,Under,-115,21.5
draftkings,Gradey Dick,Pts+Rebs,Over,-115,22.5
draftkings,Gradey Dick,Pts+Rebs,Under,-115,22.5
draftkings,Jamal Murray,Pts+Rebs,Over,-130,21.5
draftkings,Jamal Murray,Pts+Rebs,Under,-105,21.5
draftkings,Kelly Olynyk,Pts+Rebs,Over,-110,25.5
draftkings,Kelly Olynyk,Pts+Rebs,Under,-120,25.5
draftkings,Kentavious Caldwell-Pope,Pts+Rebs,Over,-130,6.5
draftkings,Kentavious Caldwell-Pope,Pts+Rebs,Under,100,6.5
draftkings,Michael Porter Jr,Pts+Rebs,Over,-120,26.5
draftkings,Michael Porter Jr,Pts+Rebs,Under,-110,26.5
draftkings,Nikola Jokic,Pts+Rebs,Over,-105,45.5
draftkings,Nikola Jokic,Pts+Rebs,Under,-125,45.5
draftkings,Ochai Agbaji,Pts+Rebs,Over,-140,10.5
draftkings,Ochai Agbaji,Pts+Rebs,Under,105,10.5
draftkings,R.J. Barrett,Pts+Rebs,Over,-105,30.5
draftkings,R.J. Barrett,Pts+Rebs,Under,-125,30.5
fanduel,Kelly Olynyk,Pts+Rebs,Over,-122,25.5
fanduel,Kelly Olynyk,Pts+Rebs,Under,-110,25.5
fanduel,Gradey Dick,Pts+Rebs,Over,-104,22.5
fanduel,Gradey Dick,Pts+Rebs,Under,-128,22.5
fanduel,Ochai Agbaji,Pts+Rebs,Over,-114,10.5
fanduel,Ochai Agbaji,Pts+Rebs,Under,-114,10.5
fanduel,Jamal Murray,Pts+Rebs,Over,-130,20.5
fanduel,Jamal Murray,Pts+Rebs,Under,-102,20.5
fanduel,R.J. Barrett,Pts+Rebs,Over,-114,29.5
fanduel,R.J. Barrett,Pts+Rebs,Under,-118,29.5
fanduel,Aaron Gordon,Pts+Rebs,Over,-125,20.5
fanduel,Aaron Gordon,Pts+Rebs,Under,-106,20.5
fanduel,Nikola Jokic,Pts+Rebs,Over,-106,44.5
fanduel,Nikola Jokic,Pts+Rebs,Under,-125,44.5
fanduel,Michael Porter Jr,Pts+Rebs,Over,100,26.5
fanduel,Michael Porter Jr,Pts+Rebs,Under,-132,26.5
fanduel,Kentavious Caldwell-Pope,Pts+Rebs,Over,-106,6.5
fanduel,Kentavious Caldwell-Pope,Pts+Rebs,Under,-125,6.5
bovada,Aaron Gordon,Pts+Rebs,Over,-115,21.5
bovada,Aaron Gordon,Pts+Rebs,Under,-115,21.5
bovada,Kentavious Caldwell-Pope,Pts+Rebs,Over,-125,6.5
bovada,Kentavious Caldwell-Pope,Pts+Rebs,Under,-105,6.5
bovada,Michael Porter Jr,Pts+Rebs,Over,-120,26.5
bovada,Michael Porter Jr,Pts+Rebs,Under,-110,26.5
bovada,Nikola Jokic,Pts+Rebs,Over,-115,45.5
bovada,Nikola Jokic,Pts+Rebs,Under,-115,45.5
williamhill_us,Kelly Olynyk,Pts+Rebs,Over,-114,22.5
williamhill_us,Kelly Olynyk,Pts+Rebs,Under,-126,22.5
williamhill_us,Ochai Agbaji,Pts+Rebs,Over,-145,10.5
williamhill_us,Ochai Agbaji,Pts+Rebs,Under,101,10.5
williamhill_us,Gradey Dick,Pts+Rebs,Over,-118,22.5
williamhill_us,Gradey Dick,Pts+Rebs,Under,-122,22.5
williamhill_us,Michael Porter Jr,Pts+Rebs,Over,-128,26.5
williamhill_us,Michael Porter Jr,Pts+Rebs,Under,-112,26.5
williamhill_us,R.J. Barrett,Pts+Rebs,Over,-104,30.5
williamhill_us,R.J. Barrett,Pts+Rebs,Under,-138,30.5
williamhill_us,Nikola Jokic,Pts+Rebs,Over,-118,45.5
williamhill_us,Nikola Jokic,Pts+Rebs,Under,-122,45.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Rebs,Over,-134,6.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Rebs,Under,-107,6.5
williamhill_us,Aaron Gordon,Pts+Rebs,Over,-118,21.5
williamhill_us,Aaron Gordon,Pts+Rebs,Under,-122,21.5
draftkings,Aaron Gordon,Pts+Asts,Over,-135,19.5
draftkings,Aaron Gordon,Pts+Asts,Under,105,19.5
draftkings,Bruce Brown Jr,Pts+Asts,Over,-115,18.5
draftkings,Bruce Brown Jr,Pts+Asts,Under,-115,18.5
draftkings,Gradey Dick,Pts+Asts,Over,-130,22.5
draftkings,Gradey Dick,Pts+Asts,Under,-105,22.5
draftkings,Jamal Murray,Pts+Asts,Over,-115,25.5
draftkings,Jamal Murray,Pts+Asts,Under,-115,25.5
draftkings,Kelly Olynyk,Pts+Asts,Over,100,22.5
draftkings,Kelly Olynyk,Pts+Asts,Under,-135,22.5
draftkings,Kentavious Caldwell-Pope,Pts+Asts,Over,-115,8.5
draftkings,Kentavious Caldwell-Pope,Pts+Asts,Under,-115,8.5
draftkings,Michael Porter Jr,Pts+Asts,Over,-120,21.5
draftkings,Michael Porter Jr,Pts+Asts,Under,-110,21.5
draftkings,Nikola Jokic,Pts+Asts,Over,-105,40.5
draftkings,Nikola Jokic,Pts+Asts,Under,-130,40.5
draftkings,Ochai Agbaji,Pts+Asts,Over,105,8.5
draftkings,Ochai Agbaji,Pts+Asts,Under,-140,8.5
draftkings,R.J. Barrett,Pts+Asts,Over,-115,30.5
draftkings,R.J. Barrett,Pts+Asts,Under,-115,30.5
fanduel,Aaron Gordon,Pts+Asts,Over,-110,19.5
fanduel,Aaron Gordon,Pts+Asts,Under,-120,19.5
fanduel,Nikola Jokic,Pts+Asts,Over,-106,39.5
fanduel,Nikola Jokic,Pts+Asts,Under,-125,39.5
fanduel,Jamal Murray,Pts+Asts,Over,-114,24.5
fanduel,Jamal Murray,Pts+Asts,Under,-114,24.5
fanduel,Gradey Dick,Pts+Asts,Over,-122,22.5
fanduel,Gradey Dick,Pts+Asts,Under,-108,22.5
fanduel,R.J. Barrett,Pts+Asts,Over,-130,29.5
fanduel,R.J. Barrett,Pts+Asts,Under,-102,29.5
fanduel,Kelly Olynyk,Pts+Asts,Over,-114,21.5
fanduel,Kelly Olynyk,Pts+Asts,Under,-114,21.5
fanduel,Ochai Agbaji,Pts+Asts,Over,-122,7.5
fanduel,Ochai Agbaji,Pts+Asts,Under,-108,7.5
fanduel,Bruce Brown Jr,Pts+Asts,Over,-138,17.5
fanduel,Bruce Brown Jr,Pts+Asts,Under,104,17.5
fanduel,Michael Porter Jr,Pts+Asts,Over,104,21.5
fanduel,Michael Porter Jr,Pts+Asts,Under,-138,21.5
fanduel,Kentavious Caldwell-Pope,Pts+Asts,Over,108,8.5
fanduel,Kentavious Caldwell-Pope,Pts+Asts,Under,-144,8.5
bovada,Aaron Gordon,Pts+Asts,Over,-105,20.5
bovada,Aaron Gordon,Pts+Asts,Under,-125,20.5
bovada,Kelly Olynyk,Pts+Asts,Over,-105,20.5
bovada,Kelly Olynyk,Pts+Asts,Under,-125,20.5
bovada,Nikola Jokic,Pts+Asts,Over,-115,40.5
bovada,Nikola Jokic,Pts+Asts,Under,-115,40.5
bovada,R.J. Barrett,Pts+Asts,Over,-110,30.5
bovada,R.J. Barrett,Pts+Asts,Under,-120,30.5
williamhill_us,Kelly Olynyk,Pts+Asts,Over,-106,20.5
williamhill_us,Kelly Olynyk,Pts+Asts,Under,-136,20.5
williamhill_us,R.J. Barrett,Pts+Asts,Over,-120,30.5
williamhill_us,R.J. Barrett,Pts+Asts,Under,-120,30.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Asts,Over,-120,8.5
williamhill_us,Kentavious Caldwell-Pope,Pts+Asts,Under,-120,8.5
williamhill_us,Ochai Agbaji,Pts+Asts,Over,101,8.5
williamhill_us,Ochai Agbaji,Pts+Asts,Under,-145,8.5
williamhill_us,Nikola Jokic,Pts+Asts,Over,-109,40.5
williamhill_us,Nikola Jokic,Pts+Asts,Under,-132,40.5
williamhill_us,Aaron Gordon,Pts+Asts,Over,-140,19.5
williamhill_us,Aaron Gordon,Pts+Asts,Under,-103,19.5
williamhill_us,Bruce Brown Jr,Pts+Asts,Over,-118,18.5
williamhill_us,Bruce Brown Jr,Pts+Asts,Under,-122,18.5
williamhill_us,Gradey Dick,Pts+Asts,Over,-132,22.5
williamhill_us,Gradey Dick,Pts+Asts,Under,-109,22.5
williamhill_us,Michael Porter Jr,Pts+Asts,Over,-122,21.5
williamhill_us,Michael Porter Jr,Pts+Asts,Under,-118,21.5
fanduel,R.J. Barrett,Rebs+Asts,Over,-102,9.5
fanduel,R.J. Barrett,Rebs+Asts,Under,-130,9.5
fanduel,Nikola Jokic,Rebs+Asts,Over,-114,26.5
fanduel,Nikola Jokic,Rebs+Asts,Under,-114,26.5
fanduel,Michael Porter Jr,Rebs+Asts,Over,104,8.5
fanduel,Michael Porter Jr,Rebs+Asts,Under,-138,8.5
fanduel,Jamal Murray,Rebs+Asts,Over,-144,12.5
fanduel,Jamal Murray,Rebs+Asts,Under,108,12.5
fanduel,Aaron Gordon,Rebs+Asts,Over,-120,5.5
fanduel,Aaron Gordon,Rebs+Asts,Under,-110,5.5
fanduel,Gradey Dick,Rebs+Asts,Over,-102,7.5
fanduel,Gradey Dick,Rebs+Asts,Under,-130,7.5
fanduel,Kelly Olynyk,Rebs+Asts,Over,-140,11.5
fanduel,Kelly Olynyk,Rebs+Asts,Under,106,11.5
bovada,Aaron Gordon,Rebs+Asts,Over,-155,5.5
bovada,Aaron Gordon,Rebs+Asts,Under,120,5.5
bovada,Jamal Murray,Rebs+Asts,Over,100,13.5
bovada,Jamal Murray,Rebs+Asts,Under,-130,13.5
bovada,Nikola Jokic,Rebs+Asts,Over,-110,27.5
bovada,Nikola Jokic,Rebs+Asts,Under,-120,27.5
williamhill_us,Jamal Murray,Rebs+Asts,Over,-104,13.5
williamhill_us,Jamal Murray,Rebs+Asts,Under,-138,13.5
williamhill_us,Aaron Gordon,Rebs+Asts,Over,-160,5.5
williamhill_us,Aaron Gordon,Rebs+Asts,Under,111,5.5
williamhill_us,Michael Porter Jr,Rebs+Asts,Over,-118,8.5
williamhill_us,Michael Porter Jr,Rebs+Asts,Under,-122,8.5
williamhill_us,Gradey Dick,Rebs+Asts,Over,-120,7.5
williamhill_us,Gradey Dick,Rebs+Asts,Under,-120,7.5
williamhill_us,Nikola Jokic,Rebs+Asts,Over,-103,27.5
williamhill_us,Nikola Jokic,Rebs+Asts,Under,-140,27.5
williamhill_us,Kelly Olynyk,Rebs+Asts,Over,101,10.5
williamhill_us,Kelly Olynyk,Rebs+Asts,Under,-145,10.5
williamhill_us,R.J. Barrett,Rebs+Asts,Over,-136,9.5
williamhill_us,R.J. Barrett,Rebs+Asts,Under,-106,9.5
draftkings,Al Horford,Points,Over,-105,9.5
draftkings,Al Horford,Points,Under,-125,9.5
draftkings,Anfernee Simons,Points,Over,-115,21.5
draftkings,Anfernee Simons,Points,Under,-115,21.5
draftkings,Dalano Banton,Points,Over,-120,8.5
draftkings,Dalano Banton,Points,Under,-110,8.5
draftkings,Deandre Ayton,Points,Over,-110,15.5
draftkings,Deandre Ayton,Points,Under,-120,15.5
draftkings,Derrick White,Points,Over,-145,14.5
draftkings,Derrick White,Points,Under,114,14.5
draftkings,Jaylen Brown,Points,Over,105,25.5
draftkings,Jaylen Brown,Points,Under,-135,25.5
draftkings,Jayson Tatum,Points,Over,-120,27.5
draftkings,Jayson Tatum,Points,Under,-110,27.5
draftkings,Jerami Grant,Points,Over,-120,17.5
draftkings,Jerami Grant,Points,Under,-110,17.5
draftkings,Kris Murray,Points,Over,-115,6.5
draftkings,Kris Murray,Points,Under,-115,6.5
draftkings,Payton Pritchard,Points,Over,-125,10.5
draftkings,Payton Pritchard,Points,Under,-105,10.5
draftkings,Sam Hauser,Points,Over,-130,8.5
draftkings,Sam Hauser,Points,Under,100,8.5
draftkings,Scoot Henderson,Points,Over,-110,13.5
draftkings,Scoot Henderson,Points,Under,-120,13.5
pointsbetus,Al Horford,Points,Over,-110,9.5
pointsbetus,Al Horford,Points,Under,-120,9.5
pointsbetus,Anfernee Simons,Points,Over,-115,21.5
pointsbetus,Anfernee Simons,Points,Under,-115,21.5
pointsbetus,Dalano Banton,Points,Over,-120,8.5
pointsbetus,Dalano Banton,Points,Under,-110,8.5
pointsbetus,Deandre Ayton,Points,Over,-115,15.5
pointsbetus,Deandre Ayton,Points,Under,-115,15.5
pointsbetus,Derrick White,Points,Over,-115,15.5
pointsbetus,Derrick White,Points,Under,-115,15.5
pointsbetus,Jaylen Brown,Points,Over,-125,24.5
pointsbetus,Jaylen Brown,Points,Under,-105,24.5
pointsbetus,Jayson Tatum,Points,Over,-115,27.5
pointsbetus,Jayson Tatum,Points,Under,-115,27.5
pointsbetus,Jerami Grant,Points,Over,-120,17.5
pointsbetus,Jerami Grant,Points,Under,-110,17.5
pointsbetus,Kris Murray,Points,Over,-120,6.5
pointsbetus,Kris Murray,Points,Under,-110,6.5
pointsbetus,Payton Pritchard,Points,Over,-115,10.5
pointsbetus,Payton Pritchard,Points,Under,-115,10.5
pointsbetus,Sam Hauser,Points,Over,-130,8.5
pointsbetus,Sam Hauser,Points,Under,100,8.5
pointsbetus,Scoot Henderson,Points,Over,-115,13.5
pointsbetus,Scoot Henderson,Points,Under,-115,13.5
betmgm,Anfernee Simons,Points,Over,-105,21.5
betmgm,Anfernee Simons,Points,Under,-125,21.5
betmgm,Jerami Grant,Points,Over,-120,17.5
betmgm,Jerami Grant,Points,Under,-110,17.5
betmgm,Derrick White,Points,Over,-135,14.5
betmgm,Derrick White,Points,Under,100,14.5
betmgm,Jaylen Brown,Points,Over,-120,25.5
betmgm,Jaylen Brown,Points,Under,-115,25.5
betmgm,Al Horford,Points,Over,-105,9.5
betmgm,Al Horford,Points,Under,-130,9.5
betmgm,Deandre Ayton,Points,Over,-110,15.5
betmgm,Deandre Ayton,Points,Under,-120,15.5
betmgm,Kris Murray,Points,Over,-135,6.5
betmgm,Kris Murray,Points,Under,100,6.5
betmgm,Scoot Henderson,Points,Over,-110,13.5
betmgm,Scoot Henderson,Points,Under,-120,13.5
betmgm,Duop Reath,Points,Over,-105,5.5
betmgm,Duop Reath,Points,Under,-130,5.5
betmgm,Toumani Camara,Points,Over,-110,5.5
betmgm,Toumani Camara,Points,Under,-120,5.5
betmgm,Dalano Banton,Points,Over,-120,8.5
betmgm,Dalano Banton,Points,Under,-110,8.5
betmgm,Jayson Tatum,Points,Over,-125,27.5
betmgm,Jayson Tatum,Points,Under,-105,27.5
betmgm,Sam Hauser,Points,Over,-130,8.5
betmgm,Sam Hauser,Points,Under,-105,8.5
betmgm,Payton Pritchard,Points,Over,-125,10.5
betmgm,Payton Pritchard,Points,Under,-105,10.5
mybookieag,Jerami Grant,Points,Over,-125,17.5
mybookieag,Jerami Grant,Points,Under,-110,17.5
mybookieag,Jaylen Brown,Points,Over,-110,24.5
mybookieag,Jaylen Brown,Points,Under,-125,24.5
mybookieag,Derrick White,Points,Over,-125,15.5
mybookieag,Derrick White,Points,Under,-110,15.5
mybookieag,Scoot Henderson,Points,Over,-110,13.5
mybookieag,Scoot Henderson,Points,Under,-125,13.5
mybookieag,Kris Murray,Points,Over,-120,6.5
mybookieag,Kris Murray,Points,Under,-115,6.5
mybookieag,Deandre Ayton,Points,Over,-110,15.5
mybookieag,Deandre Ayton,Points,Under,-125,15.5
mybookieag,Matisse Thybulle,Points,Over,-140,4.5
mybookieag,Matisse Thybulle,Points,Under,100,4.5
mybookieag,Toumani Camara,Points,Over,-115,5.5
mybookieag,Toumani Camara,Points,Under,-120,5.5
mybookieag,Duop Reath,Points,Over,-125,5.5
mybookieag,Duop Reath,Points,Under,-115,5.5
mybookieag,Dalano Banton,Points,Over,-135,8.5
mybookieag,Dalano Banton,Points,Under,-105,8.5
mybookieag,Anfernee Simons,Points,Over,-125,20.5
mybookieag,Anfernee Simons,Points,Under,-110,20.5
mybookieag,Al Horford,Points,Over,-140,8.5
mybookieag,Al Horford,Points,Under,100,8.5
mybookieag,Jayson Tatum,Points,Over,-120,27.5
mybookieag,Jayson Tatum,Points,Under,-115,27.5
fanduel,Derrick White,Points,Over,-104,15.5
fanduel,Derrick White,Points,Under,-118,15.5
fanduel,Jayson Tatum,Points,Over,-106,28.5
fanduel,Jayson Tatum,Points,Under,-114,28.5
fanduel,Al Horford,Points,Over,100,9.5
fanduel,Al Horford,Points,Under,-122,9.5
fanduel,Scoot Henderson,Points,Over,-105,13.5
fanduel,Scoot Henderson,Points,Under,-115,13.5
fanduel,Toumani Camara,Points,Over,104,6.5
fanduel,Toumani Camara,Points,Under,-128,6.5
fanduel,Dalano Banton,Points,Over,-120,8.5
fanduel,Dalano Banton,Points,Under,-102,8.5
fanduel,Jaylen Brown,Points,Over,-110,24.5
fanduel,Jaylen Brown,Points,Under,-110,24.5
fanduel,Sam Hauser,Points,Over,106,9.5
fanduel,Sam Hauser,Points,Under,-130,9.5
fanduel,Kris Murray,Points,Over,-118,6.5
fanduel,Kris Murray,Points,Under,-104,6.5
fanduel,Jerami Grant,Points,Over,-106,17.5
fanduel,Jerami Grant,Points,Under,-114,17.5
fanduel,Anfernee Simons,Points,Over,-110,21.5
fanduel,Anfernee Simons,Points,Under,-110,21.5
fanduel,Deandre Ayton,Points,Over,-122,14.5
fanduel,Deandre Ayton,Points,Under,100,14.5
fanduel,Payton Pritchard,Points,Over,-118,10.5
fanduel,Payton Pritchard,Points,Under,-104,10.5
fanduel,Duop Reath,Points,Over,-128,5.5
fanduel,Duop Reath,Points,Under,104,5.5
betrivers,Deandre Ayton,Points,Over,112,15.5
betrivers,Deandre Ayton,Points,Under,-152,15.5
betrivers,Jerami Grant,Points,Over,160,19.5
betrivers,Jerami Grant,Points,Under,-240,19.5
betrivers,Anfernee Simons,Points,Over,160,24.5
betrivers,Anfernee Simons,Points,Under,-240,24.5
betrivers,Anfernee Simons,Points,Over,128,23.5
betrivers,Anfernee Simons,Points,Under,-182,23.5
betrivers,Deandre Ayton,Points,Over,148,16.5
betrivers,Deandre Ayton,Points,Under,-225,16.5
betrivers,Jerami Grant,Points,Over,100,17.5
betrivers,Jerami Grant,Points,Under,-134,17.5
betrivers,Anfernee Simons,Points,Over,106,22.5
betrivers,Anfernee Simons,Points,Under,-141,22.5
betrivers,Anfernee Simons,Points,Over,-265,18.5
betrivers,Anfernee Simons,Points,Under,170,18.5
betrivers,Deandre Ayton,Points,Over,-175,13.5
betrivers,Deandre Ayton,Points,Under,123,13.5
betrivers,Jerami Grant,Points,Over,-250,14.5
betrivers,Jerami Grant,Points,Under,163,14.5
betrivers,Jerami Grant,Points,Over,-177,15.5
betrivers,Jerami Grant,Points,Under,125,15.5
betrivers,Anfernee Simons,Points,Over,-152,20.5
betrivers,Anfernee Simons,Points,Under,112,20.5
betrivers,Anfernee Simons,Points,Over,-200,19.5
betrivers,Anfernee Simons,Points,Under,138,19.5
betrivers,Deandre Ayton,Points,Over,190,17.5
betrivers,Deandre Ayton,Points,Under,-315,17.5
betrivers,Anfernee Simons,Points,Over,-120,21.5
betrivers,Anfernee Simons,Points,Under,-112,21.5
betrivers,Jerami Grant,Points,Over,-130,16.5
betrivers,Jerami Grant,Points,Under,-103,16.5
betrivers,Jerami Grant,Points,Over,200,20.5
betrivers,Jerami Grant,Points,Under,-345,20.5
betrivers,Deandre Ayton,Points,Over,-118,14.5
betrivers,Deandre Ayton,Points,Under,-113,14.5
betrivers,Anfernee Simons,Points,Over,190,25.5
betrivers,Anfernee Simons,Points,Under,-315,25.5
betrivers,Jerami Grant,Points,Over,125,18.5
betrivers,Jerami Grant,Points,Under,-180,18.5
betrivers,Al Horford,Points,Over,132,10.5
betrivers,Al Horford,Points,Under,-190,10.5
betrivers,Jayson Tatum,Points,Over,155,31.5
betrivers,Jayson Tatum,Points,Under,-240,31.5
betrivers,Al Horford,Points,Over,-150,8.5
betrivers,Al Horford,Points,Under,112,8.5
betrivers,Jaylen Brown,Points,Over,-315,21.5
betrivers,Jaylen Brown,Points,Under,188,21.5
betrivers,Jaylen Brown,Points,Over,-175,23.5
betrivers,Jaylen Brown,Points,Under,123,23.5
betrivers,Jaylen Brown,Points,Over,-106,25.5
betrivers,Jaylen Brown,Points,Under,-127,25.5
betrivers,Jayson Tatum,Points,Over,108,29.5
betrivers,Jayson Tatum,Points,Under,-143,29.5
betrivers,Jayson Tatum,Points,Over,-141,27.5
betrivers,Jayson Tatum,Points,Under,106,27.5
betrivers,Derrick White,Points,Over,-130,14.5
betrivers,Derrick White,Points,Under,-103,14.5
betrivers,Derrick White,Points,Over,-265,12.5
betrivers,Derrick White,Points,Under,165,12.5
betrivers,Jayson Tatum,Points,Over,-240,25.5
betrivers,Jayson Tatum,Points,Under,155,25.5
betrivers,Jaylen Brown,Points,Over,143,27.5
betrivers,Jaylen Brown,Points,Under,-215,27.5
betrivers,Jayson Tatum,Points,Over,188,32.5
betrivers,Jayson Tatum,Points,Under,-305,32.5
betrivers,Al Horford,Points,Over,-235,7.5
betrivers,Al Horford,Points,Under,155,7.5
betrivers,Jaylen Brown,Points,Over,-230,22.5
betrivers,Jaylen Brown,Points,Under,150,22.5
betrivers,Al Horford,Points,Over,-105,9.5
betrivers,Al Horford,Points,Under,-127,9.5
betrivers,Jaylen Brown,Points,Over,-132,24.5
betrivers,Jaylen Brown,Points,Under,100,24.5
betrivers,Jayson Tatum,Points,Over,130,30.5
betrivers,Jayson Tatum,Points,Under,-186,30.5
betrivers,Derrick White,Points,Over,102,15.5
betrivers,Derrick White,Points,Under,-136,15.5
betrivers,Jaylen Brown,Points,Over,117,26.5
betrivers,Jaylen Brown,Points,Under,-162,26.5
betrivers,Jayson Tatum,Points,Over,-114,28.5
betrivers,Jayson Tatum,Points,Under,-117,28.5
betrivers,Jayson Tatum,Points,Over,-315,24.5
betrivers,Jayson Tatum,Points,Under,190,24.5
betrivers,Jayson Tatum,Points,Over,-182,26.5
betrivers,Jayson Tatum,Points,Under,128,26.5
betrivers,Derrick White,Points,Over,-180,13.5
betrivers,Derrick White,Points,Under,128,13.5
betrivers,Jaylen Brown,Points,Over,175,28.5
betrivers,Jaylen Brown,Points,Under,-278,28.5
betrivers,Derrick White,Points,Over,132,16.5
betrivers,Derrick White,Points,Under,-190,16.5
betrivers,Derrick White,Points,Over,170,17.5
betrivers,Derrick White,Points,Under,-265,17.5
betrivers,Al Horford,Points,Over,180,11.5
betrivers,Al Horford,Points,Under,-286,11.5
betrivers,Deandre Ayton,Points,Over,-240,12.5
betrivers,Deandre Ayton,Points,Under,160,12.5
betrivers,Jerami Grant,Points,Over,-360,13.5
betrivers,Jerami Grant,Points,Under,210,13.5
betrivers,Kris Murray,Points,Over,-220,5.5
betrivers,Kris Murray,Points,Under,148,5.5
betrivers,Scoot Henderson,Points,Over,-141,12.5
betrivers,Scoot Henderson,Points,Under,106,12.5
betrivers,Kris Murray,Points,Over,114,7.5
betrivers,Kris Murray,Points,Under,-157,7.5
betrivers,Scoot Henderson,Points,Over,-315,10.5
betrivers,Scoot Henderson,Points,Under,190,10.5
betrivers,Kris Murray,Points,Over,163,8.5
betrivers,Kris Murray,Points,Under,-250,8.5
betrivers,Scoot Henderson,Points,Over,-205,11.5
betrivers,Scoot Henderson,Points,Under,140,11.5
betrivers,Kris Murray,Points,Over,-134,6.5
betrivers,Kris Murray,Points,Under,100,6.5
betrivers,Scoot Henderson,Points,Over,-105,13.5
betrivers,Scoot Henderson,Points,Under,-127,13.5
betrivers,Scoot Henderson,Points,Over,125,14.5
betrivers,Scoot Henderson,Points,Under,-177,14.5
betrivers,Scoot Henderson,Points,Over,163,15.5
betrivers,Scoot Henderson,Points,Under,-250,15.5
betrivers,Scoot Henderson,Points,Over,215,16.5
betrivers,Scoot Henderson,Points,Under,-375,16.5
betrivers,Anfernee Simons,Points,Over,-375,17.5
betrivers,Anfernee Simons,Points,Under,215,17.5
unibet_us,Deandre Ayton,Points,Over,112,15.5
unibet_us,Deandre Ayton,Points,Under,-152,15.5
unibet_us,Jerami Grant,Points,Over,160,19.5
unibet_us,Jerami Grant,Points,Under,-245,19.5
unibet_us,Anfernee Simons,Points,Over,155,24.5
unibet_us,Anfernee Simons,Points,Under,-240,24.5
unibet_us,Anfernee Simons,Points,Over,128,23.5
unibet_us,Anfernee Simons,Points,Under,-182,23.5
unibet_us,Deandre Ayton,Points,Over,148,16.5
unibet_us,Deandre Ayton,Points,Under,-220,16.5
unibet_us,Jerami Grant,Points,Over,100,17.5
unibet_us,Jerami Grant,Points,Under,-134,17.5
unibet_us,Anfernee Simons,Points,Over,104,22.5
unibet_us,Anfernee Simons,Points,Under,-139,22.5
unibet_us,Anfernee Simons,Points,Over,-275,18.5
unibet_us,Anfernee Simons,Points,Under,170,18.5
unibet_us,Deandre Ayton,Points,Over,-175,13.5
unibet_us,Deandre Ayton,Points,Under,123,13.5
unibet_us,Jerami Grant,Points,Over,-250,14.5
unibet_us,Jerami Grant,Points,Under,163,14.5
